time unit: s, DAT_ADC, DAT_ADC[9], DAT_ADC[8], DAT_ADC[7], DAT_ADC[6], DAT_ADC[5], DAT_ADC[4], DAT_ADC[3], DAT_ADC[2], DAT_ADC[1], DAT_ADC[0], OTR_ADC, KEY[0], ramv:inst16|q, ramv:inst16|q[7], ramv:inst16|q[6], ramv:inst16|q[5], ramv:inst16|q[4], ramv:inst16|q[3], ramv:inst16|q[2], ramv:inst16|q[1], ramv:inst16|q[0], ramv:inst19|q, ramv:inst19|q[7], ramv:inst19|q[6], ramv:inst19|q[5], ramv:inst19|q[4], ramv:inst19|q[3], ramv:inst19|q[2], ramv:inst19|q[1], ramv:inst19|q[0], Cnt_sin2cos:inst3|CntOutPhaseShift[0..9], Cnt_sin2cos:inst3|CntOutPhaseShift[9]~9, Cnt_sin2cos:inst3|CntOutPhaseShift[8]~8, Cnt_sin2cos:inst3|CntOutPhaseShift[7]~7, Cnt_sin2cos:inst3|CntOutPhaseShift[6]~6, Cnt_sin2cos:inst3|CntOutPhaseShift[5]~5, Cnt_sin2cos:inst3|CntOutPhaseShift[4]~4, Cnt_sin2cos:inst3|CntOutPhaseShift[3]~3, Cnt_sin2cos:inst3|CntOutPhaseShift[2]~2, Cnt_sin2cos:inst3|CntOutPhaseShift[1]~1, Cnt_sin2cos:inst3|CntOutPhaseShift[0]~0, Cnt_sin2cos:inst3|CntOut[0..9], Cnt_sin2cos:inst3|CntOut[9]~9, Cnt_sin2cos:inst3|CntOut[8]~8, Cnt_sin2cos:inst3|CntOut[7]~7, Cnt_sin2cos:inst3|CntOut[6]~6, Cnt_sin2cos:inst3|CntOut[5]~5, Cnt_sin2cos:inst3|CntOut[4]~4, Cnt_sin2cos:inst3|CntOut[3]~3, Cnt_sin2cos:inst3|CntOut[2]~2, Cnt_sin2cos:inst3|CntOut[1]~1, Cnt_sin2cos:inst3|CntOut[0]~0, PLL:inst20|c0, PLL:inst20|c1, DAT_DAC, DAT_DAC[11], DAT_DAC[10], DAT_DAC[9], DAT_DAC[8], DAT_DAC[7], DAT_DAC[6], DAT_DAC[5], DAT_DAC[4], DAT_DAC[3], DAT_DAC[2], DAT_DAC[1], DAT_DAC[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXX, X, X, X, X, X, X, X, X, XXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1065, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 645, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 620, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 2266, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
1066, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 645, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 620, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 2266, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
1067, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 645, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 620, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2298, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
1068, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 645, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 620, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2298, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
1069, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 645, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 620, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 2298, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
1070, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 644, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 2298, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
1071, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 644, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 2298, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
1072, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 644, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 2328, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
1073, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 644, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 2328, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
1074, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 644, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2328, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
1075, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 647, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 622, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 2328, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
1076, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 647, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 622, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 2328, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
1077, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 647, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 622, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2360, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1078, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 647, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 622, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2360, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1079, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 647, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 622, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 2360, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1080, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 646, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 623, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2360, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1081, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 646, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 623, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2360, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1082, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 646, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 623, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2390, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
1083, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 646, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 623, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2390, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
1084, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 646, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 623, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2390, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
1085, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 649, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 2390, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
1086, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 649, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 2390, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
1087, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 649, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 2420, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
1088, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 649, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 2420, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
1089, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 649, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2420, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
1090, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 625, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 2420, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
1091, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 625, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 2420, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
1092, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 625, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2450, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1093, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 625, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2450, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1094, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 648, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 625, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2450, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1095, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 626, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2450, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1096, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 626, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2450, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
1097, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 626, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 2480, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
1098, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 626, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 2480, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
1099, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 10000010, 1, 0, 0, 0, 0, 0, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 651, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 626, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 2480, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
1100, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 650, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2480, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
1101, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 650, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2480, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
1102, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 650, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2508, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
1103, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 650, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2508, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
1104, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 650, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2508, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
1105, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111110, 0, 1, 1, 1, 1, 1, 1, 0, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 653, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 628, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2508, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
